Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
boat,70,57.8846686094174,0.9993772455588545,23.0,12000,70287,Yes
boat,70,57.7322419539332,0.9993414322303538,-45.0,13000,70287,Yes
boat,70,57.584253736146344,0.9993149180507324,-108.0,14000,70287,Yes
boat,70,57.44382893829708,0.9992931873287261,-13.0,15000,70287,Yes
boat,80,68.63891736732596,0.9998862599970405,81.0,1000,89472,Yes
boat,80,65.62768634737053,0.9997822426407069,32.0,2000,89472,Yes
boat,80,63.85221309784897,0.9996943315238342,67.0,3000,89472,Yes
boat,80,62.533941011450466,0.9996197242232733,-81.0,4000,89472,Yes
boat,80,61.53199717905572,0.9995617633037563,8.0,5000,89472,Yes
boat,80,60.7564693807967,0.999513113635109,59.0,6000,89472,Yes
boat,80,60.08150301657651,0.9994708756174693,27.0,7000,89472,Yes
boat,80,59.50018838993917,0.9994351387699826,60.0,8000,89472,Yes
boat,80,59.004157585437255,0.999405080163528,62.0,9000,89472,Yes
boat,80,58.54059067901779,0.9993810067048461,129.0,10000,89472,Yes
boat,80,58.13634052133188,0.9993636412066822,39.0,11000,89472,Yes
boat,80,57.774006471595705,0.9993522651788505,25.0,12000,89472,Yes
boat,80,57.610334047234055,0.9993112139686964,8.0,13000,89472,Yes
boat,80,57.46395882693773,0.9992702997527926,68.0,14000,89472,Yes
boat,80,57.33488998667988,0.999238947509128,-23.0,15000,89472,Yes
boat,90,68.48883017058242,0.9998915990208552,-75.0,1000,136584,Yes
boat,90,65.55750327500616,0.9998034659156344,-46.0,2000,136584,Yes
boat,90,63.76040560317854,0.9997276273433476,-7.0,3000,136584,Yes
boat,90,62.51298696810815,0.9996646484688242,-25.0,4000,136584,Yes
boat,90,61.53054723502454,0.9996043052914962,-50.0,5000,136584,Yes
boat,90,60.73499132482077,0.9995564939908343,-40.0,6000,136584,Yes
boat,90,60.084619403592285,0.9995125048699404,-108.0,7000,136584,Yes
boat,90,59.51201274043372,0.9994764834264723,47.0,8000,136584,Yes
